SensorName,LastCommunicationDate,X_mms,Y_mms,Z_mms,X_hz,Y_hz,Z_hz,Fault
Sensor-300579,16-08-2017 08:20,5.8,3.5,2.3,11,11,9,0
Sensor-300577,16-08-2017 08:22,0.8,0.6,1.1,14,12,12,1
Sensor-300578,16-08-2017 08:23,1.3,0.8,2.4,9,9,11,1
Sensor-300575,16-08-2017 08:28,2.2,3.8,4,16,10,10,0
Sensor-300579,16-08-2017 08:30,1.5,0.5,0.4,10,14,14,0
Sensor-300577,16-08-2017 08:32,1,1.2,2.2,11,9,12,0
Sensor-300575,16-08-2017 08:38,4.1,4.7,8.1,22,13,13,0
Sensor-300579,16-08-2017 08:40,2.2,1.4,1.2,9,14,13,0
Sensor-300577,16-08-2017 08:42,3.1,2,1.2,11,10,9,1
Sensor-300578,16-08-2017 08:43,1.7,1.4,1.3,13,16,28,1
Sensor-300575,16-08-2017 08:48,0.4,0.8,1.4,12,12,10,1
Sensor-300579,16-08-2017 08:50,2.9,3.3,1.9,9,14,12,0
Sensor-300577,16-08-2017 08:52,7.3,1.1,1,14,12,15,1
Sensor-300578,16-08-2017 08:53,1,0.5,0.8,11,13,12,1
Sensor-300575,16-08-2017 08:58,3.2,2.8,4,12,12,12,0
Sensor-300579,16-08-2017 09:00,2,1.2,0.8,9,9,9,1
Sensor-300577,16-08-2017 09:02,1.6,0.6,0.7,11,15,12,0
Sensor-300578,16-08-2017 09:03,1.9,1,1.5,28,13,13,0
Sensor-300579,16-08-2017 09:10,3.2,2.2,1.7,10,9,9,1
Sensor-300577,16-08-2017 09:12,4.1,2.5,2.4,12,12,44,1
Sensor-300578,16-08-2017 09:13,0.8,1.3,0.8,9,13,13,1
Sensor-300575,16-08-2017 09:18,1.6,1.3,3.6,10,10,10,0
Sensor-300579,16-08-2017 09:20,3.1,3.1,1.7,9,16,10,1
Sensor-300577,16-08-2017 09:22,2.9,0.9,1.1,11,12,11,0
Sensor-300578,16-08-2017 09:23,1.9,1.6,2.7,9,9,19,1
Sensor-300575,16-08-2017 09:28,1.7,2.7,4.5,13,16,19,0
Sensor-300579,16-08-2017 09:30,1.9,0.8,0.6,14,15,14,1
Sensor-300577,16-08-2017 09:32,3.4,2.2,2.7,17,20,28,1
Sensor-300578,16-08-2017 09:33,1.1,0.5,1.1,9,14,12,1
Sensor-300575,16-08-2017 09:38,0.3,0.2,0.5,9,9,9,1
Sensor-300579,16-08-2017 09:40,1.8,2.4,1.5,11,10,10,0
Sensor-300577,16-08-2017 09:42,3,1.8,2.2,9,11,11,0
Sensor-300578,16-08-2017 09:43,0.4,1,1.1,16,13,13,1
Sensor-300575,16-08-2017 09:48,1.8,1,3,9,13,19,1
Sensor-300579,16-08-2017 09:50,3.2,4.1,2.3,14,11,30,1
Sensor-300577,16-08-2017 09:52,9.3,0.9,1.1,17,9,11,0
Sensor-300578,16-08-2017 09:53,0.7,0.6,1.4,11,12,12,0
Sensor-300579,16-08-2017 10:00,6.9,2.4,2.4,14,12,10,0
Sensor-300578,16-08-2017 10:03,0.5,0.7,0.9,9,14,14,0
Sensor-300579,16-08-2017 10:20,10.8,2.1,1.2,12,19,9,1
Sensor-300577,16-08-2017 10:22,4.2,0.6,0.7,9,10,10,1
Sensor-300575,16-08-2017 10:27,1.9,1.5,6.8,9,9,28,0
Sensor-300579,16-08-2017 10:30,5.6,1.6,1.4,9,14,11,1
Sensor-300577,16-08-2017 10:32,3.1,1.7,2.3,13,15,28,0
Sensor-300575,16-08-2017 10:37,2.6,1.2,2.6,9,9,9,0
Sensor-300579,16-08-2017 10:40,13.6,5.1,2.9,12,21,13,1
Sensor-300577,16-08-2017 10:42,7.4,0.3,0.3,10,13,9,0
Sensor-300578,16-08-2017 10:42,1.5,0.9,2.9,9,22,9,0
Sensor-300579,16-08-2017 10:50,18.3,2.5,1.8,13,12,26,1
Sensor-300577,16-08-2017 10:52,3.9,3.5,2.3,13,10,55,1
Sensor-300578,16-08-2017 10:52,1.4,0.5,2.1,9,11,9,1
Sensor-300575,16-08-2017 10:57,1.1,1.6,3.8,14,11,9,0
Sensor-300579,16-08-2017 11:00,2,1.7,1.6,9,11,10,0
Sensor-300577,16-08-2017 11:02,1.2,1,1,11,9,11,0
Sensor-300578,16-08-2017 11:02,1.4,1.1,3.4,31,16,9,0
Sensor-300575,16-08-2017 11:07,0.6,0.8,1.9,10,10,10,0
Sensor-300579,16-08-2017 11:10,2.7,1.6,1.3,11,11,11,1
Sensor-300577,16-08-2017 11:12,1.5,0.6,0.7,10,15,10,0
Sensor-300578,16-08-2017 11:12,0.9,0.7,1.7,9,9,11,1
Sensor-300575,16-08-2017 11:17,1.1,1.4,4.2,9,13,9,0
Sensor-300579,16-08-2017 11:20,10.1,1.2,1.5,9,12,18,0
Sensor-300577,16-08-2017 11:22,10.1,2.5,3.6,12,11,9,1
Sensor-300577,16-08-2017 11:22,1,0.7,0.8,14,12,11,1
Sensor-300578,16-08-2017 11:22,0.8,1.9,2,19,19,19,1
Sensor-300578,16-08-2017 11:22,1.5,0.8,2.1,13,13,13,0
Sensor-300575,16-08-2017 11:27,4.7,5.5,8,9,9,9,0
Sensor-300579,16-08-2017 11:30,7.6,1.5,1.7,12,13,15,0
Sensor-300577,16-08-2017 11:32,1,0.7,0.8,14,12,11,0
Sensor-300578,16-08-2017 11:32,1.5,0.8,2.1,13,13,13,0
Sensor-300575,16-08-2017 11:37,1.2,1.5,2.4,9,9,12,1
Sensor-300579,16-08-2017 11:40,8.1,2,1.8,13,9,14,1
Sensor-300577,16-08-2017 11:42,4.4,1,0.8,10,32,31,1
Sensor-300578,16-08-2017 11:42,1,0.4,1.6,9,16,16,0
Sensor-300575,16-08-2017 11:47,0.7,0.9,1.8,12,10,10,1
Sensor-300579,16-08-2017 11:50,7.5,4.4,3.7,11,11,78,0
Sensor-300577,16-08-2017 11:52,4,1.2,2.7,14,11,10,0
Sensor-300578,16-08-2017 11:52,1,0.7,1.7,15,11,13,1
Sensor-300575,16-08-2017 11:57,0.5,0.7,2.5,9,9,9,1
Sensor-300579,16-08-2017 12:00,19.4,2.8,2.1,11,9,9,0
Sensor-300577,16-08-2017 12:02,1.5,0.3,0.4,12,20,18,1
Sensor-300578,16-08-2017 12:02,2.2,1.8,3.8,22,16,13,1
Sensor-300577,16-08-2017 13:41,0.8,0.2,0.4,9,9,9,1
Sensor-300575,16-08-2017 13:45,0.6,0.9,1.9,9,9,19,1
Sensor-300579,16-08-2017 13:48,0.7,0.3,0.4,16,11,10,1
Sensor-300577,16-08-2017 13:51,6.6,0.7,1.1,10,17,14,1
Sensor-300578,16-08-2017 13:51,0.8,1.4,2.4,9,13,13,1
Sensor-300575,16-08-2017 13:55,1.3,2.1,4.3,15,14,15,1
Sensor-300579,16-08-2017 13:58,2.3,0.8,0.9,9,10,10,1
Sensor-300578,16-08-2017 14:00,0.9,0.7,1.3,9,9,11,0
Sensor-300577,16-08-2017 14:01,5.6,1.5,1.8,10,12,12,0
Sensor-300575,16-08-2017 14:05,1.3,1.5,2.8,9,11,11,1
Sensor-300579,16-08-2017 14:08,4.2,3.4,1.5,11,11,13,0
Sensor-300578,16-08-2017 14:10,1.9,1.2,1.3,9,13,13,0
Sensor-300577,16-08-2017 14:11,10.4,3.4,2.6,32,10,33,0
Sensor-300575,16-08-2017 14:15,2.4,2.6,5.8,12,12,9,0
Sensor-300579,16-08-2017 14:18,0.8,0.5,0.6,11,12,17,1
Sensor-300578,16-08-2017 14:20,0.7,0.8,1.1,9,12,12,0
Sensor-300577,16-08-2017 14:21,1.7,2,2.4,20,13,13,1
Sensor-300575,16-08-2017 14:25,1.2,1.7,2.8,9,9,11,1
Sensor-300579,16-08-2017 14:28,2.2,3.4,1.3,11,12,15,1
Sensor-300578,16-08-2017 14:30,1.3,0.9,1.5,9,9,9,1
Sensor-300577,16-08-2017 14:31,3.5,1.8,1.7,12,14,12,0
Sensor-300575,16-08-2017 14:35,1.5,2.5,3.9,11,9,9,1
Sensor-300579,16-08-2017 14:38,1.2,1,0.7,10,13,12,0
Sensor-300578,16-08-2017 14:40,2,0.9,4.4,16,9,13,0
Sensor-300577,16-08-2017 14:41,7,1.8,2.1,11,12,14,1
Sensor-300575,16-08-2017 14:45,0.8,1.1,2.5,16,9,9,1
Sensor-300579,16-08-2017 14:48,11.9,2.2,1.2,9,13,10,1
Sensor-300578,16-08-2017 14:50,1.4,1.6,2.3,13,9,9,0
Sensor-300577,16-08-2017 14:51,4.5,0.8,1,11,9,11,0
Sensor-300575,16-08-2017 14:55,0.6,1.8,2.6,9,9,13,0
Sensor-300579,16-08-2017 14:58,9.8,1.8,1,9,11,12,0
Sensor-300578,16-08-2017 15:00,1.8,0.9,2.5,9,13,13,0
Sensor-300577,16-08-2017 15:01,10.7,1.5,2.7,12,12,22,0
Sensor-300575,16-08-2017 15:05,2.8,3,5.3,14,10,11,0
Sensor-300579,16-08-2017 15:08,8.8,2.5,1.6,12,12,12,1
Sensor-300578,16-08-2017 15:10,1.2,1.7,2.6,12,11,13,0
Sensor-300577,16-08-2017 15:11,1.3,0.7,0.9,12,10,12,0
Sensor-300575,16-08-2017 15:15,4.7,4.3,7,13,9,9,1
Sensor-300579,16-08-2017 15:18,1.6,0.5,0.5,10,23,17,1
Sensor-300578,16-08-2017 15:20,0.5,0.5,0.9,9,14,9,0
Sensor-300577,16-08-2017 15:21,13.4,3.4,2.5,10,9,9,0
Sensor-300575,16-08-2017 15:25,0.9,1.8,1.7,16,9,9,0
Sensor-300579,16-08-2017 15:28,13.1,0.8,0.7,9,13,19,1
Sensor-300577,16-08-2017 15:30,3.7,1.8,1.6,9,9,53,0
Sensor-300578,16-08-2017 15:30,0.7,0.6,1.2,11,13,11,1
Sensor-300575,16-08-2017 15:35,1.8,4.1,5.9,15,9,22,0
Sensor-300579,16-08-2017 15:38,1.6,5.1,3.8,16,16,9,1
Sensor-300579,16-08-2017 15:48,23.5,1.7,1.5,14,20,11,0
Sensor-300577,16-08-2017 15:50,1.5,1.2,1.3,14,12,13,1
Sensor-300578,16-08-2017 15:50,1.3,0.8,2.1,11,9,9,0
Sensor-300575,16-08-2017 15:55,0.9,1,2.4,17,12,11,1
Sensor-300579,16-08-2017 15:58,0.9,1.6,0.9,16,11,11,1
Sensor-300577,16-08-2017 16:00,11.9,2.2,2.6,9,11,15,0
Sensor-300578,16-08-2017 16:00,0.6,0.5,0.9,11,15,9,0
Sensor-300575,16-08-2017 16:05,0.9,1.5,4,9,13,13,1
Sensor-300579,16-08-2017 16:08,7.7,4.8,2.2,14,10,50,0
Sensor-300578,16-08-2017 16:09,0.3,0.3,0.4,9,13,9,1
Sensor-300577,16-08-2017 16:10,1.2,0.9,1.5,9,9,9,0
Sensor-300575,16-08-2017 16:15,1.3,1.3,1.9,13,10,10,0
Sensor-300579,16-08-2017 16:18,5,0.3,0.4,9,9,9,0
Sensor-300578,16-08-2017 16:19,0.1,0.3,0.7,9,9,28,1
Sensor-300577,16-08-2017 16:20,10.3,2.2,2.2,11,14,11,0
Sensor-300575,16-08-2017 16:25,1,1.3,2.3,11,9,9,1
Sensor-300579,16-08-2017 16:28,1.3,0.6,0.2,10,14,18,0
Sensor-300578,16-08-2017 16:29,1.2,0.7,1.7,11,15,14,1
Sensor-300577,16-08-2017 16:30,12.4,0.4,0.5,10,10,13,1
Sensor-300575,16-08-2017 16:34,1.5,1.2,4.2,10,18,11,0
Sensor-300579,16-08-2017 16:38,1.5,0.8,0.4,13,16,16,1
Sensor-300577,16-08-2017 16:40,2.3,1.8,1.6,12,9,10,0
Sensor-300575,16-08-2017 16:44,1.6,2,3,14,9,15,0
Sensor-300579,16-08-2017 16:48,6.2,0.9,0.5,12,9,13,0
Sensor-300578,16-08-2017 16:49,0.7,0.5,1.3,13,9,12,1
Sensor-300577,16-08-2017 16:50,3.5,0.9,1.5,14,18,12,1
Sensor-300575,16-08-2017 16:54,2.3,4,5.8,9,13,13,0
Sensor-300579,16-08-2017 16:58,4.4,0.9,0.6,11,10,10,0
Sensor-300577,16-08-2017 17:00,7.4,2.3,2.4,9,11,15,0
Sensor-300575,16-08-2017 17:04,1.9,3.4,8.3,9,13,9,1
Sensor-300579,16-08-2017 17:08,7,2.6,0.8,11,10,9,0
Sensor-300578,16-08-2017 17:09,0.5,0.6,1.3,10,13,17,1
Sensor-300577,16-08-2017 17:10,4.9,1.3,1.4,11,9,11,1
Sensor-300575,16-08-2017 17:14,3.8,1.8,3.1,13,16,9,1
Sensor-300579,16-08-2017 17:18,0.9,0.3,0.6,16,9,9,1
Sensor-300577,16-08-2017 17:20,3.2,3.1,2.6,19,25,16,1
Sensor-300577,16-08-2017 17:50,1.8,0.6,0.7,11,12,9,0
Sensor-300575,16-08-2017 17:54,0.9,1.3,4.4,13,9,9,1
Sensor-300579,16-08-2017 17:57,1.6,1.3,1,9,9,25,1
Sensor-300578,16-08-2017 17:59,1.9,2,1.8,9,9,9,1
Sensor-300577,16-08-2017 18:00,9.9,2,2.6,11,12,11,0
Sensor-300579,16-08-2017 18:07,11.2,3.6,0.9,9,9,9,1
Sensor-300578,16-08-2017 18:09,0.8,1,0.8,9,9,9,1
Sensor-300577,16-08-2017 18:10,3.5,0.7,0.6,11,11,14,0
Sensor-300575,16-08-2017 18:14,1,0.9,3.3,9,13,13,0
Sensor-300579,16-08-2017 18:17,2.1,3.1,1.2,14,11,10,1
Sensor-300578,16-08-2017 18:19,0.8,1,2.5,13,9,9,0
Sensor-300577,16-08-2017 18:20,12.3,2.5,2.6,11,12,12,0
Sensor-300575,16-08-2017 18:24,1,1.4,3.4,28,14,14,0
Sensor-300579,16-08-2017 18:27,2.5,4.1,3.3,19,9,9,0
Sensor-300578,16-08-2017 18:29,0.6,0.8,1.6,17,17,23,1
Sensor-300577,16-08-2017 18:30,5.6,3.2,3.3,32,10,54,1
Sensor-300575,16-08-2017 18:34,1.3,1.3,2,9,9,16,0
Sensor-300579,16-08-2017 18:37,14,4.9,2.4,10,17,27,0
Sensor-300578,16-08-2017 18:39,0.5,0.7,1.2,9,19,9,1
Sensor-300577,16-08-2017 18:40,3.4,0.9,1.1,9,11,10,0
Sensor-300579,16-08-2017 18:47,1.5,0.6,0.6,12,17,15,1
Sensor-300578,16-08-2017 18:48,1.7,1.2,2.1,9,13,9,1
Sensor-300577,16-08-2017 18:50,2.2,2.1,2.2,12,12,10,0
Sensor-300575,16-08-2017 18:53,1.2,2.1,3,9,13,9,0
Sensor-300579,16-08-2017 18:57,8,2.4,1.3,12,14,15,1
Sensor-300577,16-08-2017 19:00,1.5,0.6,0.8,11,12,10,0
Sensor-300575,16-08-2017 19:03,1.4,1.4,3.1,11,17,13,1
Sensor-300579,16-08-2017 19:07,6.7,3.7,2.2,13,12,10,0
Sensor-300578,16-08-2017 19:08,1.5,1,2.3,13,16,16,0
Sensor-300577,16-08-2017 19:10,0.8,0.4,0.4,11,13,14,0
Sensor-300575,16-08-2017 19:13,0.2,0.9,1.8,9,9,9,0
Sensor-300579,16-08-2017 19:17,2.2,2.5,1.1,16,13,37,0
Sensor-300577,16-08-2017 19:20,2,2.1,1.6,9,9,39,0
Sensor-300575,16-08-2017 19:23,4.2,2.6,5.6,9,16,16,1
Sensor-300579,16-08-2017 19:27,6.8,2.3,1,10,12,11,0
Sensor-300578,16-08-2017 19:28,1.1,1.4,2.1,13,9,9,0
Sensor-300577,16-08-2017 19:30,1.9,1,1.2,12,15,30,1
Sensor-300575,16-08-2017 19:33,2.2,2.4,5.7,13,9,9,0
Sensor-300579,16-08-2017 19:37,5.7,2.2,1.4,10,15,11,1
Sensor-300578,16-08-2017 19:38,1.1,1,0.9,15,15,20,0
Sensor-300577,16-08-2017 19:40,8.7,1.9,1.7,11,11,12,0
Sensor-300575,16-08-2017 19:43,1.3,4.6,7.5,19,9,16,1
Sensor-300579,16-08-2017 19:47,0.7,0.8,0.5,14,12,17,0
Sensor-300578,16-08-2017 19:48,1.1,1.8,3.6,9,31,9,1
Sensor-300577,16-08-2017 19:50,5.5,4.2,1.9,11,21,10,0
Sensor-300579,16-08-2017 19:57,2.9,4.6,1.3,14,9,14,1
Sensor-300578,16-08-2017 19:58,1.6,1.2,2.1,13,9,9,0
Sensor-300577,16-08-2017 20:00,15.4,1.9,1.5,40,9,39,0
Sensor-300579,16-08-2017 20:17,10.6,3.4,1.8,11,12,44,0
Sensor-300578,16-08-2017 20:18,0.2,0.3,0.5,25,22,25,0
Sensor-300577,16-08-2017 20:20,2.5,0.8,1.1,9,13,11,1
Sensor-300575,16-08-2017 20:23,1.8,4.4,5.4,16,16,16,1
Sensor-300579,16-08-2017 20:27,5.2,3.7,2.5,9,10,12,0
Sensor-300578,16-08-2017 20:28,1.4,0.8,1.5,13,9,22,1
Sensor-300577,16-08-2017 20:30,6.4,1.1,1,11,12,11,1
Sensor-300575,16-08-2017 20:33,1.2,3.7,6.6,13,16,13,1
Sensor-300579,16-08-2017 20:37,3.3,4.4,2.1,9,13,11,1
Sensor-300578,16-08-2017 20:38,1.1,0.9,0.9,17,12,11,0
Sensor-300577,16-08-2017 20:39,9.5,1.8,1.7,15,14,31,0
Sensor-300575,16-08-2017 20:42,1.2,2.3,5.5,9,16,9,0
Sensor-300578,16-08-2017 20:47,1.4,1.4,1.7,13,13,13,0
Sensor-300579,16-08-2017 20:47,2.8,1.6,0.8,9,10,11,1
Sensor-300577,16-08-2017 20:49,2,1.4,2.1,9,14,9,0
Sensor-300575,16-08-2017 20:52,0.5,1.6,3.1,12,14,11,0
Sensor-300578,16-08-2017 20:57,1.6,1.5,2.7,13,19,9,1
Sensor-300579,16-08-2017 20:57,2.6,2.4,1.1,14,12,9,0
Sensor-300577,16-08-2017 20:59,3,1.6,1,15,13,12,1
Sensor-300575,16-08-2017 21:02,1.4,2.2,3.8,19,9,16,0
Sensor-300578,16-08-2017 21:07,1.2,1.5,1.5,19,19,13,0
Sensor-300579,16-08-2017 21:07,9,0.9,0.6,10,10,11,0
Sensor-300577,16-08-2017 21:09,4.7,0.3,0.3,9,17,15,1
Sensor-300575,16-08-2017 21:12,1.1,1.6,2.5,12,11,25,1
Sensor-300578,16-08-2017 21:17,0.8,0.5,1,16,14,13,0
Sensor-300579,16-08-2017 21:17,1.3,2.7,1.1,20,17,21,0
Sensor-300577,16-08-2017 21:19,3,2,1.9,13,19,13,0
Sensor-300575,16-08-2017 21:22,1.6,1.6,2.7,19,16,16,0
Sensor-300578,16-08-2017 21:27,1.2,1.6,2.2,11,12,9,1
Sensor-300579,16-08-2017 21:27,3.6,0.8,0.6,11,17,16,0
Sensor-300577,16-08-2017 21:29,1.3,0.9,1.4,10,9,56,1
Sensor-300575,16-08-2017 21:32,1.6,2.2,3.6,25,9,11,0
Sensor-300578,16-08-2017 21:37,0.7,0.5,0.9,17,9,14,1
Sensor-300579,16-08-2017 21:37,4.2,0.9,0.7,11,9,11,0
Sensor-300577,16-08-2017 21:39,3,2.2,3.7,11,19,53,0
Sensor-300575,16-08-2017 21:42,1.8,3.1,5,13,16,13,1
Sensor-300578,16-08-2017 21:47,0.6,0.9,1.2,13,16,14,1
Sensor-300579,16-08-2017 21:47,1.2,0.6,0.5,10,9,15,1
Sensor-300577,16-08-2017 21:49,4.4,1.2,2.1,13,13,13,1
Sensor-300575,16-08-2017 21:52,1.6,2.2,2.8,16,9,9,0
Sensor-300578,16-08-2017 21:57,0.9,1.1,4,9,9,13,1
Sensor-300579,16-08-2017 21:57,7.7,3.7,1,11,12,14,0
Sensor-300577,16-08-2017 21:59,16.5,3.3,2.4,11,14,11,1
Sensor-300575,16-08-2017 22:02,0.7,1.3,2.3,9,9,9,1
Sensor-300579,17-08-2017 03:04,0.7,0.4,0.3,9,16,19,1
Sensor-300579,17-08-2017 03:44,12.5,4.2,1.7,10,10,18,1
Sensor-300577,17-08-2017 03:46,1.3,0.4,0.5,12,12,14,1
Sensor-300578,17-08-2017 03:54,0.6,0.7,1.6,9,14,11,0
Sensor-300579,17-08-2017 03:54,1.3,1.1,0.6,9,17,16,1
Sensor-300577,17-08-2017 03:56,7.3,2.1,2.6,12,16,42,0
Sensor-300575,17-08-2017 03:59,0.9,0.8,1.5,13,9,9,0
Sensor-300578,17-08-2017 04:04,0.9,0.8,1,14,13,20,1
Sensor-300579,17-08-2017 04:04,1.7,1.5,1.1,9,11,31,0
Sensor-300577,17-08-2017 04:06,15.4,1.3,2.6,9,42,9,0
Sensor-300578,17-08-2017 04:14,1.3,0.9,1.2,11,11,9,0
Sensor-300579,17-08-2017 04:14,2.4,5.2,1.8,13,11,11,1
Sensor-300577,17-08-2017 04:16,5.4,0.8,1.1,10,16,17,1
Sensor-300575,17-08-2017 04:19,2.4,2.1,4.9,9,13,9,1
Sensor-300578,17-08-2017 04:23,1.4,1.4,1.7,9,9,9,0
Sensor-300579,17-08-2017 04:24,19.3,3.7,1.8,9,10,11,1
Sensor-300577,17-08-2017 04:26,3.4,1.1,1.4,31,30,33,1
Sensor-300575,17-08-2017 04:29,1.5,1.8,4.7,13,16,13,1
Sensor-300578,17-08-2017 04:33,0.9,1,2.1,9,9,9,0
Sensor-300579,17-08-2017 04:34,5.8,2.6,1.4,11,11,12,0
Sensor-300577,17-08-2017 04:36,2.6,1.6,1.2,32,26,27,1
Sensor-300578,17-08-2017 04:43,0.6,0.6,1.8,9,12,14,0
Sensor-300579,17-08-2017 04:44,1.7,2.3,1.4,12,14,11,0
Sensor-300577,17-08-2017 04:46,0.8,0.5,0.7,11,14,10,1
Sensor-300579,17-08-2017 04:54,3.6,3.7,2.3,9,14,11,0
Sensor-300577,17-08-2017 04:56,6.7,0.4,0.7,9,10,10,1
Sensor-300575,17-08-2017 04:58,2.2,2.7,5.4,11,9,9,0
Sensor-300578,17-08-2017 05:03,1.2,0.8,1.3,13,13,19,1
Sensor-300579,17-08-2017 05:04,1.5,1.3,0.8,13,12,11,1
Sensor-300577,17-08-2017 05:06,3.2,0.8,0.6,11,11,12,0
Sensor-300575,17-08-2017 05:08,1.7,1.7,3.7,20,9,12,0
Sensor-300578,17-08-2017 05:13,1.6,1.6,1.7,9,9,9,1
Sensor-300579,17-08-2017 05:14,9.1,2.2,1.3,11,11,11,1
Sensor-300577,17-08-2017 05:16,7,0.8,1.1,17,13,11,1
Sensor-300575,17-08-2017 05:18,0.4,0.8,2,11,12,11,1
Sensor-300579,17-08-2017 05:24,2.4,2.3,0.9,23,9,23,0
Sensor-300577,17-08-2017 05:26,1.2,0.5,0.5,11,11,12,0
Sensor-300579,17-08-2017 05:34,1.8,1.4,0.7,16,12,10,1
Sensor-300577,17-08-2017 05:36,1.6,0.4,0.4,16,9,9,1
Sensor-300575,17-08-2017 05:38,2.1,4.6,8.7,9,9,9,1
Sensor-300579,17-08-2017 05:44,2.9,1.4,1.1,12,15,11,0
Sensor-300577,17-08-2017 05:46,0.7,0.4,0.3,13,16,16,0
Sensor-300575,17-08-2017 05:48,1.2,4.5,5.5,13,13,13,0
Sensor-300578,17-08-2017 05:53,1,1,2.3,22,9,22,0
Sensor-300579,17-08-2017 05:53,4.1,4.2,1.6,11,11,9,0
Sensor-300577,17-08-2017 05:56,7.6,2.3,1.6,11,14,10,1
Sensor-300575,17-08-2017 05:58,1.7,2,2.8,9,19,25,1
Sensor-300578,17-08-2017 06:03,1.2,0.9,1.5,9,9,13,0
Sensor-300579,17-08-2017 06:03,11.6,4.1,2.9,11,14,10,1
Sensor-300577,17-08-2017 06:06,8.5,1.9,1.7,11,12,9,0
Sensor-300575,17-08-2017 06:08,2.3,3.1,5.5,11,11,9,0
Sensor-300579,17-08-2017 06:13,15.3,0.9,0.6,9,11,11,0
Sensor-300577,17-08-2017 06:16,12.6,0.9,0.8,11,10,10,1
Sensor-300575,17-08-2017 06:18,0.8,1.5,3.1,13,11,11,0
Sensor-300578,17-08-2017 06:22,0.9,0.7,1.7,19,12,12,0
Sensor-300579,17-08-2017 06:23,0.9,0.3,0.5,11,12,20,0
Sensor-300577,17-08-2017 06:26,6.4,2.1,2.2,10,18,9,1
Sensor-300578,17-08-2017 06:32,1.2,1.3,2.6,9,9,9,1
Sensor-300579,17-08-2017 06:33,2.2,1.8,1.4,15,14,16,0
Sensor-300577,17-08-2017 06:36,1.5,1.3,1.6,10,10,10,1
Sensor-300575,17-08-2017 06:38,2.3,3.9,5.2,12,12,14,0
Sensor-300579,17-08-2017 06:43,6.7,2.2,1.5,10,15,16,1
Sensor-300577,17-08-2017 06:46,7.5,0.8,0.9,9,15,13,0
Sensor-300579,17-08-2017 06:53,2,1.1,0.9,9,15,11,1
Sensor-300577,17-08-2017 06:56,1.8,0.7,0.8,12,12,11,1
Sensor-300575,17-08-2017 06:57,0.3,0.4,0.7,9,11,11,1
Sensor-300579,17-08-2017 07:03,8.5,2.3,1,12,11,10,1
Sensor-300577,17-08-2017 07:05,4.5,3.3,2.5,17,17,35,1
Sensor-300575,17-08-2017 07:07,2.4,3.8,6.5,10,12,11,0
Sensor-300578,17-08-2017 07:12,1.5,1.6,2.1,16,9,9,1
Sensor-300579,17-08-2017 07:13,1.3,1.4,0.8,12,20,15,0
Sensor-300577,17-08-2017 07:15,6.5,2.5,1.8,13,14,34,1
Sensor-300578,17-08-2017 07:22,0.8,0.8,1.1,10,11,11,0
Sensor-300579,17-08-2017 07:23,1.4,0.3,0.3,14,14,23,0
Sensor-300577,17-08-2017 07:25,16.4,0.4,0.4,11,11,13,1
Sensor-300575,17-08-2017 07:27,0.9,1,1.4,13,13,22,0
Sensor-300578,17-08-2017 07:32,0.8,1,1.5,11,9,15,1
Sensor-300579,17-08-2017 07:33,3.8,4.7,2.2,19,12,14,1
Sensor-300577,17-08-2017 07:35,1.7,0.5,0.2,9,16,9,1
Sensor-300579,17-08-2017 08:03,1.8,0.6,0.5,16,16,16,0
Sensor-300577,17-08-2017 08:05,0.5,0.4,0.5,9,16,11,0
Sensor-300578,17-08-2017 08:12,1.3,0.9,2.2,19,9,13,0
Sensor-300579,17-08-2017 08:13,2,0.7,0.5,10,17,10,1
Sensor-300577,17-08-2017 08:15,5.1,1.4,1.2,13,11,15,1
Sensor-300575,17-08-2017 08:17,1.2,1.4,2.3,9,12,12,1
Sensor-300578,17-08-2017 08:21,0.6,0.6,1,15,12,9,0
Sensor-300579,17-08-2017 08:23,6.8,1.4,2.1,19,13,15,0
Sensor-300577,17-08-2017 08:25,7.8,1.9,1.7,10,13,11,1
Sensor-300578,17-08-2017 08:31,0.8,1,1.3,11,12,11,0
Sensor-300579,17-08-2017 08:33,2.8,1.5,1.2,11,15,11,0
Sensor-300577,17-08-2017 08:35,3.3,0.7,0.8,11,13,13,1
Sensor-300575,17-08-2017 08:37,1.8,1.7,4,11,9,10,0
Sensor-300579,17-08-2017 08:43,4,2.7,1.4,12,13,32,1
Sensor-300577,17-08-2017 08:45,6.3,2,2.5,10,11,37,0
Sensor-300575,17-08-2017 08:47,0.6,1.2,2.5,9,9,20,0
Sensor-300579,17-08-2017 08:53,5.5,2.7,1.1,14,13,13,1
Sensor-300577,17-08-2017 08:55,1.1,0.6,0.5,12,15,15,1
Sensor-300575,17-08-2017 08:57,1.5,2,2.9,9,31,31,0
Sensor-300578,17-08-2017 09:01,1,1.5,1.7,14,22,11,1
Sensor-300579,17-08-2017 09:03,1.8,1.4,0.9,10,12,25,1
Sensor-300577,17-08-2017 09:05,2.1,1.4,1.1,10,12,12,1
Sensor-300575,17-08-2017 09:07,2.3,1.8,3.7,9,9,9,1
Sensor-300578,17-08-2017 09:11,1,0.8,2,16,16,22,0
Sensor-300579,17-08-2017 09:13,5.6,2.6,1.5,9,9,12,0
Sensor-300577,17-08-2017 09:15,9.7,2.2,1.4,10,10,9,0
Sensor-300575,17-08-2017 09:16,1.2,1.9,3,11,10,13,1
